CustumerId,Speed,RPM,EngineLoad
377272,55,1425,13
377271,55,1394,0
377270,58,1410,3
377269,57,1383,12
377307,56,1320,4
377306,49,1190,0
377305,38,1224,0
377304,38,1216,73
377298,39,1264,43
377350,38,1204,1
377349,36,1135,49
377348,35,1140,51
377347,33,1464,29
377343,33,1501,34
379543,31,1383,1
377407,31,1383,1
379542,29,1328,42
377406,29,1328,42
379541,30,1382,39
377405,30,1382,39
377404,34,1546,50
379540,34,1546,50
379571,39,1791,48
377403,39,1791,48
377413,42,1888,41
377412,41,1858,4
377411,36,1636,0
377410,28,1245,0
377409,14,892,24
379570,14,1026,40
379568,12,850,27
379567,10,852,75
379566,13,939,94
379675,25,1767,74
379674,31,2177,9
379670,30,1249,0
379668,22,900,23
379667,12,858,63
379771,15,996,42
379770,16,1122,60
377514,21,1477,51
377513,26,1287,24
377512,28,1299,29
377508,30,1332,14
377546,30,1353,27
377545,30,1362,22
377544,31,1380,20
377543,24,1082,5
377542,24,1349,5
377583,19,1332,0
377582,18,1371,0
377581,20,1450,0
377576,13,857,0
377563,14,1042,42
377616,17,1186,42
377615,22,1411,37
377614,27,1411,29
377613,27,1854,9
377606,27,1880,7
377642,26,1625,0
377641,26,1363,0
377640,26,1400,3
377639,20,1360,7
377638,19,1347,4
377664,21,1478,10
377663,21,1511,8
377662,23,1607,10
377661,24,1704,9
377660,24,1696,8
377681,23,1541,16
377680,21,1502,3
377679,20,1416,14
377678,17,927,0
377677,8,908,23
377720,5,882,40
377719,4,921,45
377718,4,905,45
377717,4,907,56
377714,8,935,21
377785,7,870,45
379769,7,870,45
379768,12,1061,0
377784,12,1061,0
377783,16,1206,43
379766,16,1206,43
379817,22,1515,0
377782,22,1515,0
379816,8,879,25
377781,8,879,25
377841,7,908,58
377839,13,929,79
377838,22,1595,41
377837,27,1893,0
377833,24,1679,0
379815,24,1655,26
379814,27,1898,43
379813,29,1299,18
379872,28,1272,20
379871,27,891,21
379870,19,912,22
379869,17,918,22
379868,14,919,23
379925,13,921,22
379924,4,920,23
379923,0,741,42
379922,4,849,65
377886,3,920,40
377885,3,926,45
377884,3,913,54
377924,2,925,46
377923,1,939,20
377922,1,847,30
377921,0,891,20
377920,0,736,40
377959,0,769,39
377958,0,779,40
377957,0,779,0
377956,0,779,0
377955,0,780,41
377988,0,777,41
377987,0,780,41
377986,0,780,41
377985,0,778,41
377984,0,779,41
378031,0,781,41
378030,0,779,41
378029,0,780,41
378028,0,779,41
378026,0,775,26
378068,0,783,23
378067,0,781,23
378066,0,780,24
378065,0,781,23
378064,0,783,23
378090,0,779,23
378089,0,783,23
378088,0,779,23
378087,0,779,23
378086,0,779,23
378118,0,778,24
378117,0,782,23
378116,0,782,22
378115,0,778,24
378114,0,781,23
378169,0,780,23
378168,0,779,23
378167,0,779,23
378166,0,779,23
378165,0,779,23
378221,0,779,23
378220,0,779,23
378219,0,779,23
378218,0,779,23
378214,0,779,23
378276,0,779,23
378275,0,779,23
378274,0,779,23
378268,0,0,0
378264,0,0,0
378302,0,0,0
378301,0,0,0
378300,0,0,0
378299,0,0,0
378298,0,0,0
378313,0,0,0
378311,0,0,0
378310,0,0,0
378309,0,0,0
378308,0,0,0
378335,0,0,0
378334,0,0,0
378333,0,0,0
378332,0,0,0
378331,0,0,0
378365,0,0,0
378364,0,0,0
378363,0,0,0
378362,0,0,0
378361,0,0,0
378377,0,0,0
378376,0,0,0
378375,0,0,0
378374,0,0,0
378373,0,0,0
378395,0,0,0
378394,0,0,0
378393,0,0,0
378392,0,0,0
378391,0,0,0
378412,0,0,0
378411,0,0,0
378410,0,0,0
378409,0,0,0
378408,0,0,0
378435,0,0,0
378434,0,0,0
378433,0,0,0
378432,0,0,0
378431,0,0,0
378453,0,0,0
378452,0,0,0
378451,0,0,0
378450,0,0,0
378449,0,0,0
378471,0,0,0
378470,0,0,0
378469,0,0,0
378468,0,0,0
378467,0,0,0
378506,0,0,0
378505,0,0,0
378504,0,0,0
378503,0,0,0
378501,0,0,0
378543,0,0,0
378542,0,0,0
378541,0,0,0
378536,0,0,0
458875,26,1875,65
458874,28,927,21
458873,25,1096,52
458872,27,1253,70
458871,28,1262,20
458864,25,1122,60
458893,21,980,50
458892,20,890,47
458891,18,1286,38
458889,16,1088,25
458914,21,1469,58
458913,27,1883,38
458912,23,1602,3
458911,15,1085,2
458910,12,881,68
458936,16,1139,72
458935,16,1080,18
458934,16,1166,78
458933,19,1346,11
458932,14,966,16
458956,13,904,60
458955,13,933,54
458954,14,978,76
458953,16,1159,58
458952,18,1032,0
458986,7,888,45
458985,1,911,48
458984,0,786,47
458982,0,781,49
458979,0,782,47
459007,1,834,95
459006,7,926,14
459005,0,699,65
459004,5,916,87
459002,6,898,54
459035,9,912,45
459034,14,1012,97
459033,25,1783,76
459032,32,1541,30
459029,37,1677,14
459051,37,1639,6
459049,36,1629,8
459048,35,868,0
459047,29,890,43
459045,23,1029,43
459074,26,1183,69
459073,28,1236,0
459072,26,0,0
459071,25,1152,0
459068,25,1090,26
459100,27,1090,62
459096,33,1458,18
459094,33,1458,10
459093,33,1474,0
459091,33,1120,0
459125,24,852,42
459124,24,909,42
459123,21,912,45
459122,17,917,46
459117,16,919,45
459130,13,919,47
459129,13,920,45
459128,15,918,46
459127,17,920,45
459126,23,926,44
459161,26,922,44
459160,25,920,44
459159,25,918,44
459156,22,917,44
459148,20,917,44
459173,16,918,44
459172,3,919,45
459171,3,895,61
459170,12,1548,52
459169,16,1201,66
459189,29,2021,52
459188,17,1188,0
459187,17,1191,73
459186,26,1789,39
459185,23,1589,14
459223,24,1630,10
459222,22,1543,30
459234,23,1634,4
459233,20,1427,9
459266,19,1297,13
459265,7,878,39
459216,3,905,44
459215,0,900,40
459214,0,738,66
459213,3,854,79
459212,16,1937,47
459211,22,1598,63
459227,18,1184,0
459226,7,891,41
459225,10,1374,55
459224,18,1346,32
459238,18,1296,10
459237,16,1158,20
459236,18,1232,0
459235,18,1256,65
459282,21,1387,11
459293,10,857,30
459310,11,1437,30
459333,11,1437,30
459349,22,1599,47
459372,24,1719,26
459383,27,1825,0
459259,29,1856,21
459258,23,1856,0
459257,11,859,38
459256,8,859,36
459255,13,1336,2
459254,18,1265,41
459269,18,1089,49
459268,13,927,34
459267,8,1345,41
459287,4,945,63
459286,15,1909,62
459285,22,1555,57
459284,26,1808,6
459283,15,1039,0
459298,11,890,54
459297,13,919,63
459296,14,1004,0
459295,15,932,1
459294,11,880,80
459315,15,1032,54
459411,15,1032,54
459472,12,863,9
459314,12,863,9
459439,12,863,9
459313,11,774,86
459491,11,774,86
459490,12,856,77
459312,12,856,77
459535,10,904,44
459551,10,904,44
459311,10,904,44
459339,5,870,49
459338,7,889,52
459337,9,893,74
459336,10,915,85
459334,15,1060,77
459354,21,1430,15
459353,17,1159,0
459352,14,944,67
459351,12,869,87
459350,15,1072,84
459377,20,1402,54
459376,12,842,70
459375,14,960,96
459374,19,1333,77
459373,17,1196,15
459388,13,932,98
459387,15,1017,39
459386,17,1227,58
459385,25,1787,61
459384,28,1295,40
459416,31,1420,49
459415,35,1610,49
459414,39,1765,48
459413,41,1822,16
459412,40,1815,35
459534,40,1895,40
459573,40,1895,40
459444,40,1895,40
459443,40,1839,17
459572,40,1839,17
459599,41,1839,17
459442,41,1839,17
459590,41,1839,17
459441,40,1795,35
459615,40,1795,35
459440,38,1758,35
459632,38,1758,35
459671,37,1683,28
459719,37,1683,28
459718,38,1703,42
459717,37,1743,55
459745,43,1804,44
459763,55,0,89
459845,59,0,56
459781,59,0,56
459859,59,0,2
459945,59,0,2
459853,59,0,2
459944,59,0,12
459943,56,1733,0
459942,51,1647,54
459941,54,1765,45
459961,54,1764,23
459477,58,1882,38
459476,59,917,0
459475,61,1490,22
459474,63,1525,9
459473,58,1413,0
459499,59,1427,12
459498,61,1492,7
459492,62,1519,24
459987,63,1541,15
460059,62,1495,0
460014,62,1495,0
460058,53,891,34
460057,51,910,36
460085,40,918,38
460101,36,1765,30
459532,41,1790,52
459531,40,1284,66
459530,43,1332,16
459529,40,1287,69
459528,33,852,34
459527,29,1292,32
459538,26,1184,0
460117,26,1184,0
459537,22,991,31
460144,22,991,31
460234,21,965,48
460187,21,965,48
460160,21,965,48
459536,21,965,48
459558,27,1247,78
459557,35,1583,50
459556,36,1621,25
459555,39,1280,39
459554,40,1320,21
460394,43,1391,14
460389,43,1391,14
460388,41,1336,0
460457,41,1336,0
460456,43,1352,15
460504,40,1297,0
460498,40,1297,0
460553,39,1263,0
460574,37,1198,28
459578,37,1595,28
459576,40,1823,48
459575,45,1123,0
459574,44,1343,0
459595,40,1282,6
460591,40,1282,6
460651,40,1304,52
460655,40,1304,52
459594,40,1304,52
460613,40,1304,52
459593,40,1294,4
460700,40,1294,4
460747,39,1320,0
460759,39,1320,0
460753,39,1320,0
459592,39,1320,0
460824,43,1368,1
460807,43,1368,1
459591,43,1368,1
459606,45,1456,49
459605,46,1498,17
459604,49,1555,37
459603,51,1641,41
459602,47,1472,0
459620,46,1565,36
459619,48,1545,43
459618,51,1630,10
459617,51,1603,30
459616,51,1684,38
459637,50,1590,13
459636,48,1550,32
459635,46,1489,35
459634,46,1464,7
459633,43,1383,25
460867,45,1445,40
459676,45,1445,40
460846,45,1445,40
460912,52,1701,77
460907,52,1701,77
459675,52,1701,77
460906,56,1422,67
459674,56,1422,67
460986,56,1422,67
459673,59,1437,9
460985,59,1437,9
460983,59,1428,0
459672,59,1428,0
461050,58,1401,0
461052,58,1401,0
461049,58,1391,1
461099,58,1391,1
461098,54,890,36
461126,48,913,38
461173,48,920,37
461196,49,918,37
459704,46,919,37
459703,33,919,37
459702,31,918,37
459701,28,919,38
459700,21,920,37
459699,22,920,37
459722,23,1247,2
459721,23,894,36
459720,20,914,39
459750,17,1190,22
459749,12,867,19
459748,11,856,48
459747,13,921,71
459746,16,1107,67
459768,23,1620,36
459767,27,1871,38
459766,27,1212,58
459765,28,1264,16
459764,30,1365,42
459787,30,1387,14
461212,30,1387,14
461235,35,1605,58
459786,35,1605,58
459784,41,1844,29
461257,41,1844,29
461279,42,1350,48
459783,42,1350,48
459782,45,1456,51
461306,45,1456,51
459852,50,1617,67
459851,55,1789,33
459850,57,1919,61
459849,63,2041,46
459846,62,1978,14
459858,62,1907,14
461334,62,1907,14
461366,62,1907,14
459857,59,1905,31
461412,59,1905,31
459856,53,1732,6
461411,53,1732,6
461410,54,1745,40
459855,54,1745,40
459854,51,1605,0
461489,51,1605,0
461443,51,1605,0
461488,48,3,0
459864,48,3,0
459863,46,1462,5
461503,46,1462,5
461524,48,0,47
459862,48,0,47
459861,49,1592,15
461535,49,1592,15
459860,49,1583,30
461573,49,1583,30
461589,49,1575,20
461606,48,1549,41
461628,49,1564,37
461650,49,1607,27
461683,52,1673,29
461699,53,1702,13
461716,51,1642,2
461734,48,1539,13
461755,49,1600,43
461777,50,1612,16
461792,48,1581,16
461811,47,1524,16
461823,46,1485,32
461840,45,1437,0
461877,45,1443,13
461876,41,1307,0
461875,37,1651,24
461892,39,1761,63
459940,43,1404,0
459939,42,1340,2
459938,37,893,24
459937,37,1713,61
459936,47,2127,55
459935,50,1617,43
459946,54,1744,47
459966,58,1872,76
459965,65,2057,29
459964,58,1866,0
459963,59,1889,42
459962,61,1964,55
459992,63,2037,52
459991,63,888,21
459990,64,1553,56
459989,65,1584,57
459988,63,1528,2
461932,62,1515,53
460019,62,1515,53
461965,62,1515,53
461973,63,1519,46
460018,63,1519,46
460017,62,1507,14
461972,62,1507,14
461971,60,1449,39
460016,60,1449,39
460015,57,1397,21
461993,57,1397,21
462014,57,1395,50
462170,60,1451,61
462169,62,1515,60
462168,63,1531,54
462205,64,1557,25
462250,65,1587,43
462238,64,1551,27
462263,67,1640,55
462289,69,1644,0
462311,76,1849,0
462328,79,1921,27
462346,73,1755,0
460062,69,1703,0
460061,62,1512,0
460060,61,1482,15
460090,62,1515,0
460089,62,1495,12
460088,62,1495,14
460087,63,1543,25
460086,63,3,13
460106,63,1475,44
460105,63,1324,10
460104,55,1637,47
460103,50,1603,7
460102,46,1594,22
460122,48,1599,62
460121,47,1501,7
460120,42,1359,0
460119,40,1219,7
460118,32,1463,0
460149,29,1294,5
460148,27,1239,49
460147,29,1303,49
460146,31,1398,44
460145,31,1391,12
462368,30,1340,10
460165,30,1340,10
462390,24,1060,0
460164,24,1060,0
460163,22,1595,51
462407,22,1595,51
460162,29,1262,36
462424,29,1262,36
462442,31,1402,55
460161,31,1402,55
460192,28,1205,10
462488,28,1205,10
460191,25,1124,63
462487,25,1124,63
462486,21,1282,24
460190,21,1282,24
462485,21,1485,55
460189,21,1485,55
462484,35,2356,50
460188,35,2356,50
462504,36,1635,29
460218,36,1635,29
462503,33,1489,24
460217,33,1489,24
460216,35,1600,56
462502,35,1600,56
460215,44,1958,33
462501,44,1958,33
462500,45,2037,50
460214,45,2037,50
460239,46,1006,0
460238,29,867,38
460237,25,1748,46
460236,32,1470,43
460235,35,1608,39
462525,40,1825,48
462524,45,2032,58
462523,46,2068,48
462522,48,2075,12
462521,46,1395,27
462546,36,874,25
462545,36,1589,46
462544,37,1743,22
462543,40,1781,8
462542,38,1729,18
462562,36,1622,5
462561,36,1698,32
462560,42,1919,42
462559,45,1517,42
462558,45,1580,0
462578,50,1635,23
462577,49,1579,4
462576,51,1644,9
462575,38,1474,0
462574,33,1498,47
462594,35,1890,53
462593,43,1890,45
462592,43,1974,47
462591,43,1467,20
462590,47,1506,18
462615,2,1463,12
462614,44,1442,27
462613,44,1403,22
462612,43,1400,30
462611,44,1430,17
462636,51,1648,41
462635,53,1713,43
462634,53,1715,3
462633,52,1658,19
462632,53,1696,35
462653,52,1660,31
462652,50,1622,31
460393,50,1622,31
460392,50,1605,34
462651,50,1605,34
462650,50,1600,40
460391,50,1600,40
462649,55,1769,47
460390,55,1769,47
460399,56,1809,10
460398,56,1797,22
460397,57,1842,26
460396,57,1849,3
460395,54,1750,0
462675,51,1659,11
462674,52,1658,57
462673,60,1962,87
462672,70,2297,80
462671,71,1725,65
462697,72,1747,45
460450,69,1678,16
462696,69,1678,16
460449,71,1717,77
462695,71,1717,77
462694,73,1780,67
460448,73,1780,67
462693,70,1713,10
460447,70,1713,10
460446,69,1678,24
462714,69,1678,24
460445,69,1673,44
462713,69,1673,44
460461,69,1669,34
460460,66,1592,0
460459,61,1481,0
460458,63,1523,77
462712,70,1699,81
462711,70,1707,23
462710,71,1721,49
462731,73,1776,70
460503,78,1895,41
462730,78,1895,41
462729,73,1790,0
460502,73,1790,0
462728,64,1571,0
460501,64,1571,0
462727,63,1489,8
460500,63,1489,8
460499,65,1591,76
462759,65,1591,76
460509,70,1646,8
460508,72,1748,61
460507,73,1771,56
460506,73,1793,2
460505,77,1876,41
462758,75,1721,41
462757,66,1597,0
462756,63,1580,0
462755,59,1438,0
462780,60,1415,9
462779,59,1440,0
462778,59,1440,0
462777,59,1316,6
462791,52,1263,6
462790,3,1602,17
462789,51,1679,19
460557,54,1720,3
460556,52,1673,23
460555,54,1753,36
460554,57,1851,54
460579,56,1798,0
460578,49,1573,32
460577,47,1516,3
460576,38,1730,41
460575,49,2210,83
460596,55,1771,65
460595,61,1984,69
460594,67,1973,1
460593,70,1718,56
460592,73,1787,35
460618,74,1809,5
462788,74,1809,5
460617,71,1732,0
462787,71,1732,0
460616,68,1644,0
462807,68,1644,0
462806,61,1472,0
460615,61,1472,0
460614,56,1350,0
462805,56,1350,0
460657,52,1265,0
462804,52,1265,0
460656,50,1185,12
462803,50,1185,12
462824,42,940,20
460654,42,940,20
462823,40,1284,9
460653,40,1284,9
460652,33,1117,0
462822,33,1117,0
460662,30,1383,14
460661,34,1554,58
460660,37,1674,5
460659,40,1830,49
460658,44,1982,31
462821,46,2100,41
462820,50,2210,56
462843,50,1624,42
462842,53,1714,42
462841,53,1714,56
462840,54,1743,1
462839,55,1767,50
462864,57,1832,54
462863,58,1807,30
462862,57,1450,65
460705,65,1594,81
460704,69,1688,0
460703,70,1682,0
460702,68,1658,0
460701,67,1627,0
460752,65,1575,0
462861,65,1575,0
462860,63,1475,0
460751,63,1475,0
460750,62,1495,0
462886,62,1495,0
462885,61,1462,0
460749,61,1462,0
460748,55,1355,0
462883,55,1355,0
462882,55,1292,0
460758,55,1292,0
462881,52,1268,4
460757,52,1268,4
462959,0,1263,54
462921,0,1263,54
460756,0,1263,54
462958,53,1699,35
460755,53,1699,35
462920,53,1699,35
462957,53,1761,60
460754,53,1761,60
462919,53,1761,60
460764,57,1822,52
460763,60,1938,38
460762,62,2010,43
460761,61,1956,0
460760,59,1906,16
462918,55,1782,18
462956,55,1782,18
462917,56,1807,54
462955,56,1807,54
463022,57,1822,22
463021,55,1789,0
463020,55,1760,22
463019,58,1880,58
463018,60,1936,34
463085,60,1925,25
463084,63,2010,38
463083,64,2049,64
463082,53,1711,0
463081,52,1678,69
460811,52,1678,69
463144,57,1820,49
460810,57,1820,49
463143,58,1894,13
460809,58,1894,13
460808,64,2049,40
463142,64,2049,40
460831,62,2002,11
460830,69,2157,9
460828,72,1764,81
460826,78,1902,69
460825,79,1920,15
463141,79,1934,32
460851,79,1934,32
460850,77,1881,0
463140,77,1881,0
463233,73,1776,0
460849,73,1776,0
463232,66,1581,0
460848,66,1581,0
463231,61,1478,0
460847,61,1478,0
460872,60,1471,51
460871,60,1463,52
460870,63,1532,7
460869,62,1523,16
460868,58,1396,0
460905,58,1395,33
460904,57,1390,34
460903,59,1438,48
460902,60,1465,41
460901,62,1501,43
460900,62,1520,39
460911,59,1446,5
463230,59,1446,5
460910,58,1386,5
463229,58,1386,5
463300,55,1801,0
460909,55,1801,0
463299,64,1993,5
460908,64,1993,5
460917,70,2093,75
460916,69,1699,84
460915,73,1788,68
460914,76,1848,58
460913,77,1792,51
463296,72,1778,0
463298,76,1837,4
463292,70,1677,60
463371,70,1677,37
463370,4,1880,76
463369,79,2014,65
463368,86,2108,58
463367,89,2164,37
463429,90,2217,54
463428,94,2283,52
463427,96,2332,50
460982,97,2372,47
460981,93,2271,0
460980,89,2160,25
460979,88,2132,14
460978,85,2072,0
460977,84,2051,7
460989,84,2055,9
460988,84,2034,4
460987,78,1881,0
461048,69,1680,0
463426,69,1680,0
461047,71,1754,40
463425,71,1754,40
461046,75,1834,53
463486,75,1834,53
461045,74,1805,10
463485,74,1805,10
463484,77,1878,5
461044,77,1878,5
461043,75,1862,22
463483,75,1862,22
463482,76,1853,43
461058,76,1853,43
461057,77,1883,64
463550,77,1883,64
463549,80,1937,57
461055,80,1937,57
461053,81,1977,35
463548,81,1977,35
461060,81,1963,30
461059,79,1873,11
461056,75,1818,0
461054,71,1726,0
461051,59,874,35
463547,51,915,32
463546,50,917,36
463604,45,917,35
463603,38,921,36
463602,27,914,36
463601,13,945,3
461092,17,1217,70
461091,31,1927,3
461090,35,1526,9
461089,37,1697,40
461088,47,2137,60
461087,38,861,17
461103,27,893,35
461102,22,1044,25
461101,22,1582,61
461100,22,2015,0
461130,47,2141,73
461129,53,1796,73
461128,60,1933,79
461127,51,1791,4
461135,40,1256,21
461134,45,1457,81
461133,51,1457,56
461132,43,883,30
461131,27,909,34
461155,31,1423,73
461156,24,1127,75
461154,42,1924,64
461153,2,2032,58
461152,50,2219,20
461178,49,1579,8
461177,46,1470,0
461176,40,1292,0
461175,39,1260,0
461174,33,1459,0
461203,29,1322,22
461201,29,1339,29
461200,32,1451,48
461199,33,1484,9
461197,34,1531,42
461217,32,1451,8
461216,32,1459,16
461215,33,1492,27
461214,34,1533,23
461213,35,1590,28
461240,37,1663,31
461239,36,1645,4
461238,34,1598,22
461237,35,1574,5
461236,35,1559,10
461262,32,1419,0
461261,31,1382,16
461260,33,1506,38
461259,39,1748,38
461258,37,1695,18
461284,38,1716,43
461283,43,1885,12
461282,33,1520,0
461281,31,1363,0
461280,20,947,2
463599,17,1209,18
463666,20,1432,20
463665,31,2250,67
463664,31,1382,0
463659,39,1818,85
463658,52,2294,63
463723,56,1807,65
463722,61,1974,61
463721,42,1087,0
463720,42,1926,54
461310,54,1724,0
463719,52,2047,70
461309,54,1724,45
461308,46,1492,5
461307,45,1451,56
461339,46,1448,0
463782,46,1448,0
463781,49,1599,0
461338,49,1599,0
463780,51,1606,0
461337,51,1606,0
461336,56,1790,45
463779,56,1790,45
461335,61,1945,45
461367,61,1945,45
463778,61,1970,5
463777,66,1677,65
464082,70,1698,3
464081,68,1658,25
464080,68,1632,8
464079,68,1662,48
461363,71,1739,48
461362,72,1756,3
461361,70,1715,27
461359,66,884,28
461358,49,916,25
461356,39,916,25
461370,16,916,27
461369,10,916,30
461368,8,940,69
464075,11,1428,37
464099,14,992,83
464098,16,1144,60
464097,18,1270,57
464096,22,1569,46
464095,31,2211,60
461396,35,1605,15
461395,41,1848,4
461394,37,1650,0
461393,37,1685,47
461392,41,1846,49
461391,48,2162,53
461415,49,2165,4
461414,44,1985,55
461413,49,1582,36
461449,48,1532,3
464112,48,1532,3
461448,41,876,24
464139,41,876,24
464167,34,909,26
461447,34,909,26
464200,28,912,27
461446,28,912,27
464227,28,912,27
461444,22,1601,9
464255,22,1601,9
464322,22,1601,9
461453,14,948,0
461452,17,1209,73
461451,31,2207,70
461450,33,1503,45
461445,34,1540,34
464321,41,1857,57
464335,49,2226,49
464334,52,1704,47
464333,47,1512,0
464350,44,1419,5
464362,23,879,29
464374,17,913,27
464386,18,1279,56
464415,26,1865,57
464422,35,1752,0
464421,43,1949,63
461497,46,2059,9
461496,42,1888,0
461495,40,1778,0
461494,35,1645,1
461508,36,1650,43
461507,36,1640,43
461506,35,1599,5
461505,36,867,24
461504,36,867,25
461529,36,916,25
461528,27,916,28
461527,25,916,28
461526,25,1687,16
461525,27,1989,35
461540,27,1885,7
461539,26,1029,49
461538,26,1192,63
461537,28,874,26
461536,25,914,27
461561,14,909,30
461560,7,908,34
461559,5,829,93
461558,6,860,67
461557,8,1052,47
461579,9,1060,15
461578,5,842,38
461577,5,905,60
461576,8,950,6
461574,15,1910,49
461594,21,1526,61
461593,30,1394,18
461592,29,1329,11
461591,28,1265,7
461590,22,991,3
461611,19,949,27
461610,19,1376,59
461609,21,1495,39
461608,31,2188,54
461607,36,1650,55
461633,37,1683,5
461632,35,1583,54
461631,42,1894,43
461630,41,1838,3
461629,32,1423,0
461656,29,876,28
461655,23,910,30
461654,20,915,30
461653,19,917,30
461651,11,915,34
461671,8,941,63
461670,7,955,54
461669,5,944,40
461668,6,917,69
461667,8,1381,47
461688,13,917,15
461687,12,835,48
461686,6,863,51
461685,1,922,51
461684,0,754,51
461704,0,779,51
461703,0,779,2
461702,0,0,47
461701,0,781,47
461700,0,0,47
461721,0,0,47
461720,0,768,48
461719,0,778,49
461718,0,778,71
461717,1,832,51
461739,1,0,30
461738,1,955,59
461737,3,865,65
461736,2,905,56
461735,4,892,59
461760,5,862,68
461759,12,1552,56
461758,15,1097,75
461757,19,1316,34
461756,24,1675,38
461782,24,1668,5
461781,21,1462,6
461780,18,1300,19
461779,18,1233,7
461778,14,966,9
461799,13,889,47
461798,13,935,36
461797,8,918,35
461796,2,913,31
461793,5,893,71
461816,5,843,78
461815,3,876,36
461814,1,875,50
461813,2,887,39
461812,9,1096,38
461828,5,892,32
461827,4,939,19
461826,8,1113,56
461825,14,985,87
461824,18,1280,10
461845,20,1447,26
461844,22,1539,18
461843,15,1084,0
461842,15,1028,61
461841,15,1016,33
464432,14,992,72
464443,14,984,54
464449,13,940,49
464469,11,780,48
464468,13,966,73
464467,10,913,30
461874,9,1136,54
461873,12,1525,29
461872,12,1470,19
461871,11,1375,12
461870,12,1487,29
461869,12,1013,53
461880,14,956,18
461879,12,1003,18
461878,16,1174,18
461897,19,1367,27
461896,19,1386,20
461895,19,1361,49
461894,23,832,27
461893,21,0,55
464481,25,1143,10
461937,25,1143,10
461936,25,874,33
464480,25,874,33
464479,27,912,31
461935,27,912,31
464478,27,918,31
461934,27,918,31
464477,21,916,33
461933,21,916,33
464508,18,917,35
464507,16,1182,64
464506,21,1437,7
464505,13,897,1
464504,15,1070,60
464525,15,1035,0
464524,11,811,39
464523,7,933,58
464522,5,891,76
464521,11,809,96
464543,17,1150,36
464542,22,1537,42
461970,23,1667,48
461969,26,1872,31
461968,32,1771,0
461967,34,1514,10
461966,37,1651,34
461976,37,1660,13
461975,35,1646,18
461974,35,1572,28
461998,35,1586,15
461997,36,1639,7
461996,34,1529,0
461995,29,1295,0
461994,28,1272,67
462021,32,1439,24
462020,34,1496,8
462019,31,1413,38
462018,36,1604,18
462016,36,1621,2
464541,29,1321,2
464540,28,1274,8
464539,23,1114,33
464538,24,876,32
464565,24,1697,12
464564,21,1477,0
464563,19,1341,7
464562,14,849,27
464561,16,1120,81
464587,24,1708,39
464586,21,1438,0
464585,9,918,45
464584,14,988,60
464583,14,916,21
464598,8,911,3
464597,13,944,92
464596,18,1570,92
464595,27,1791,15
464594,29,1319,0
464620,28,1237,6
464619,15,865,39
464618,4,895,34
464617,16,1845,25
464616,30,1845,59
464631,31,1418,29
464630,31,1408,23
464629,35,1558,5
464628,33,1148,0
464627,33,993,0
464652,33,1851,47
464651,33,1502,52
464650,37,1658,36
464649,40,1815,45
464648,42,1850,7
464663,40,1808,18
464662,39,1780,18
464661,38,1701,0
464660,30,898,25
464659,22,914,25
464681,15,917,27
464680,12,917,26
464679,7,919,27
464678,4,921,30
464677,1,919,30
464691,0,737,46
464690,0,789,41
464689,0,782,37
464688,0,779,38
464687,0,781,40
464708,0,779,39
464707,0,780,39
464706,0,779,38
462173,0,777,24
462172,0,777,24
462171,0,777,24
462210,0,777,24
462209,0,777,24
462208,0,777,24
462207,0,777,24
462206,0,777,24
462243,0,777,24
462242,0,777,24
462241,0,777,24
462240,0,777,24
462239,0,777,24
462255,0,0,0
462254,0,0,0
462253,0,0,0
462252,0,0,0
462251,0,0,0
462272,0,0,0
462271,0,0,0
462270,0,0,0
462269,0,0,0
462264,0,0,0
462294,0,0,0
462293,0,0,0
462292,0,0,0
462291,0,0,0
462290,0,0,0
462316,0,0,0
462315,0,0,0
462314,0,0,0
462313,0,0,0
462312,0,0,0
462333,0,0,0
462332,0,0,0
462331,0,0,0
462330,0,0,0
462329,0,0,0
462351,0,0,0
462350,0,0,0
462349,0,0,0
462348,0,0,0
462347,0,0,0
462373,0,0,0
462372,0,0,0
462371,0,0,0
462370,0,0,0
462369,0,0,0
462395,0,0,0
462394,0,0,0
462393,0,0,0
462392,0,0,0
462391,0,0,0
462412,0,0,0
462411,0,0,0
462410,0,0,0
462409,0,0,0
462408,0,0,0
462429,0,0,0
462428,0,0,0
462427,0,0,0
462426,0,0,0
462425,0,0,0
462451,0,0,0
462450,0,0,0
462449,0,0,0
462448,0,0,0
462443,0,0,0
462472,0,0,0
462471,0,0,0
462470,0,0,0
462469,0,0,0
462468,0,0,0
552020,7,909,63
552019,12,1007,71
552018,12,910,43
552017,12,1031,72
552016,17,760,100
552063,20,1106,21
552062,12,889,45
552061,6,913,48
552059,4,884,57
552055,8,907,85
552110,14,955,75
552109,12,839,40
552108,13,956,70
552107,17,1216,54
552106,18,1239,30
552139,19,1348,43
552137,22,1534,30
552136,21,1491,9
552135,19,1319,10
552134,17,1208,13
552339,8,854,42
552216,8,854,42
552215,6,835,89
552369,6,835,89
552368,11,885,89
552214,11,885,89
552213,10,918,45
552380,10,918,45
552379,12,853,94
552212,12,853,94
552344,10,881,46
552343,5,912,45
552342,6,893,83
552341,12,883,96
552340,15,1068,62
552412,16,1106,0
552446,13,993,30
552495,19,1333,54
552529,22,1473,16
552589,17,1143,0
552689,12,806,63
552661,12,806,63
552728,8,770,96
552660,8,770,96
552772,14,1024,94
552811,21,1474,35
553116,22,1611,30
553115,29,2037,53
